"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002230","positive regulation of defense response to virus by host","6/1430","31/18903",0.0265813278429064,0.129451527276546,0.102101588567435,"PTPN22/AIM2/PYCARD/IL12RB1/LILRB1/APOBEC3G",6
"GO:0010039","response to iron ion","6/1430","31/18903",0.0265813278429064,0.129451527276546,0.102101588567435,"SLC6A3/TFAP2A/CCND1/ABAT/HAMP/HMOX1",6
"GO:0033137","negative regulation of peptidyl-serine phosphorylation","6/1430","31/18903",0.0265813278429064,0.129451527276546,0.102101588567435,"GPD1L/CAV1/DDIT4/BDKRB2/RASSF2/INPP5J",6
"GO:0051491","positive regulation of filopodium assembly","6/1430","31/18903",0.0265813278429064,0.129451527276546,0.102101588567435,"MYO3B/NLGN1/MYO3A/CCR7/PALM/TENM1",6
"GO:2000316","regulation of T-helper 17 type immune response","6/1430","31/18903",0.0265813278429064,0.129451527276546,0.102101588567435,"CARD9/PRKCQ/CLEC7A/BATF/IL12RB1/NFKBID",6
"GO:0001938","positive regulation of endothelial cell proliferation","15/1430","115/18903",0.0266799551206458,0.129707048250891,0.102303124215115,"PROX1/ITGA4/NRP2/SCG2/GATA2/EGF/VEGFA/CAV2/TEK/MIR126/CXCL12/PGF/PRKCA/HMOX1/APLN",15
"GO:0032414","positive regulation of ion transmembrane transporter activity","15/1430","115/18903",0.0266799551206458,0.129707048250891,0.102303124215115,"CTSS/NOS1AP/ATP1B1/KCNK3/CCR2/ANK2/TREM2/ABCB1/ANK3/WNK1/CRACR2A/STAC3/HSPA2/WNK4/RGN",15
"GO:0003012","muscle system process","46/1430","455/18903",0.0269995052307348,0.131147121345488,0.103438945118159,"PTGER3/ATP1A1/NOS1AP/ATP1B1/TNNI1/TACR1/CXCR4/KCNE4/GPD1L/MYL3/TNNC1/P2RY1/ADRA2C/NPNT/ANK2/HOMER1/DSP/GJA1/CCN2/CAV1/EZH2/MYOZ1/KCNMA1/ANKRD2/KCNQ1/KCNE3/STAC3/TBX3/NOS1/LTB4R/ARG2/BDKRB2/ABAT/SCNN1B/NOL3/KCNJ12/GJC1/PRKCA/KCNJ2/NEDD4L/SCN1B/HAMP/PPP1R13L/MYH14/ADA/HMOX1",46
"GO:0043434","response to peptide hormone","43/1430","421/18903",0.0273095934744557,0.13253878698311,0.10453658587486,"SLC25A33/SLC2A1/TGFBR3/SORT1/BTG2/INHBB/GRB14/STAT4/IRS1/HADH/CCNA2/TLR2/CRHBP/CDO1/STC2/ENPP1/CCN2/CAV2/CAV1/PLAT/CA2/FBP1/ASS1/PRKCQ/CXCL12/VWA2/PTPRE/KCNQ1/ADM/CAT/SLC29A2/SCNN1A/PIP4K2C/TBC1D4/SCNN1G/SCNN1B/HSD11B2/GCGR/JAK3/TRIB3/BMP7/CYBB/TIMP1",43
"GO:0007265","Ras protein signal transduction","37/1430","353/18903",0.027361698657829,0.13267708926402,0.104645668269486,"CNKSR1/RAB42/NGF/RHOH/ARHGAP24/CCNA2/PLK2/DOK3/ELMO1/COL1A2/DOK2/CDKN2A/FBP1/CTNNAL1/RALGPS1/FOXM1/ARHGDIB/RAPGEF3/GPR65/HACD3/KSR1/RAPGEFL1/NGFR/RASAL3/F2RL3/RASGRP4/CADM4/GPR4/EPS8L1/STMN3/RAC2/CYTH4/SH3BP1/WAS/OPHN1/P2RY10/RAB33A",37
"GO:0001959","regulation of cytokine-mediated signaling pathway","20/1430","167/18903",0.0274719117846824,0.133096676060271,0.104976606647275,"PADI2/LAPTM5/PTPRC/PXDN/CXCR4/CD74/TREM2/CAV1/CASP1/CARD16/PYCARD/NLRC5/NOL3/CCL5/CD300LF/PALM3/AXL/NLRP2/SAMHD1/BIRC7",20
"GO:0051235","maintenance of location","36/1430","342/18903",0.0276248682358656,0.133722445724,0.10547016650005,"SLC30A2/MCOLN3/PTPRC/HK2/TMSB10/CCR5/IGSF11/CXCL9/CXCL10/CXCL11/CDS1/ANK2/TREM2/ENPP1/SCIN/CAV1/HILPDA/MSR1/SLC39A4/PLIN2/ANK3/CD4/ITPR2/NOS1/P2RX7/SCARB1/JPH4/CORO1A/NOL3/CCL3/CCR7/PLIN5/C3/F2RL3/GRIK5/TRPM2",36
"GO:0045921","positive regulation of exocytosis","12/1430","86/18903",0.0281134956121891,0.135766441553066,0.107082316047941,"SDC1/GATA2/NLGN1/HLA-F/CADPS2/SYT7/EXPH5/SLC4A8/ITGAM/UNC13D/ITGB2/SYTL4",12
"GO:0071772","response to BMP","21/1430","178/18903",0.0281493955859339,0.135766441553066,0.107082316047941,"HEYL/TGFBR3/GDF7/TNFAIP6/BMPR1B/TFAP2B/DLX5/SFRP1/GDF6/CRB2/GATA3/ADAMTS7/PCSK6/MIR140/FAM83G/SOST/FSTL3/TGFB1/BMP7/CHRDL1/GPC3",21
"GO:0071773","cellular response to BMP stimulus","21/1430","178/18903",0.0281493955859339,0.135766441553066,0.107082316047941,"HEYL/TGFBR3/GDF7/TNFAIP6/BMPR1B/TFAP2B/DLX5/SFRP1/GDF6/CRB2/GATA3/ADAMTS7/PCSK6/MIR140/FAM83G/SOST/FSTL3/TGFB1/BMP7/CHRDL1/GPC3",21
"GO:0003231","cardiac ventricle development","16/1430","126/18903",0.0282790831499993,0.135766441553066,0.107082316047941,"HEYL/TGFBR3/TNNI1/PROX1/MYL3/TNNC1/NPY5R/FOXC1/DSP/PRDM1/GRHL2/GATA3/TBX3/DLL4/TGFB1/PPP1R13L",16
"GO:0032411","positive regulation of transporter activity","16/1430","126/18903",0.0282790831499993,0.135766441553066,0.107082316047941,"CTSS/NOS1AP/ATP1B1/KCNK3/CCR2/ANK2/TREM2/ABCB1/ANK3/WNK1/CRACR2A/STAC3/HSPA2/WNK4/SGK2/RGN",16
"GO:0038127","ERBB signaling pathway","16/1430","126/18903",0.0282790831499993,0.135766441553066,0.107082316047941,"ERBB4/DGKD/BTC/EGF/FAM83B/NCF1/PTPN3/NRG3/AFAP1L2/GPRC5A/ERBB2/GRB7/RHBDF2/TGFB1/CBLC/RASSF2",16
"GO:0001654","eye development","40/1430","388/18903",0.0284490358817933,0.135766441553066,0.107082316047941,"PBX1/PROX1/PXDN/ATP2B2/THRB/COL8A1/PROM1/PDGFRA/BMPR1B/SLC6A3/LPCAT1/FOXC1/TFAP2A/VEGFA/TFAP2B/PRDM1/GNGT1/RDH10/CALB1/GRHL2/NTRK2/CRB2/SLC25A25/GATA3/VIM/WT1/CDON/FGF9/FLT1/FREM2/COL4A1/DLL4/ALDH1A2/HSF4/LHX1/CPAMD8/PPP1R13L/BMP7/BIRC7/CHRDL1",40
"GO:0002730","regulation of dendritic cell cytokine production","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"TLR3/CLEC7A/SCIMP/JAK3",4
"GO:0006735","NADH regeneration","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"HK2/HK3/PFKP/ENO2",4
"GO:0021783","preganglionic parasympathetic fiber development","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"NRP2/ACKR3/TFAP2A/NAV2",4
"GO:0023035","CD40 signaling pathway","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"CD86/TREM2/ITGA5/CD40",4
"GO:0030852","regulation of granulocyte differentiation","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"C1QC/INPP5D/HCLS1/EVI2B",4
"GO:0050862","positive regulation of T cell receptor signaling pathway","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"TRAT1/CARD11/CCR7/ADA",4
"GO:0060033","anatomical structure regression","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"SLC6A3/SPI1/CD248/FLT1",4
"GO:0061621","canonical glycolysis","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"HK2/HK3/PFKP/ENO2",4
"GO:0061718","glucose catabolic process to pyruvate","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"HK2/HK3/PFKP/ENO2",4
"GO:0072578","neurotransmitter-gated ion channel clustering","4/1430","16/18903",0.0284578057205536,0.135766441553066,0.107082316047941,"NLGN1/GLRB/ZDHHC2/CHRDL1",4
"GO:0032941","secretion by tissue","7/1430","40/18903",0.0287861924159868,0.137216625426502,0.10822611156977,"TACR1/CEL/ANO1/WNK1/SCNN1B/WNK4/ADA",7
"GO:0001706","endoderm formation","9/1430","58/18903",0.0292207325625082,0.138699760980824,0.109395896888978,"ITGA4/EOMES/COL8A1/POU5F1/DUSP4/ITGA5/COL4A2/LHX1/ITGB2",9
"GO:0009948","anterior/posterior axis specification","9/1430","58/18903",0.0292207325625082,0.138699760980824,0.109395896888978,"WLS/EPB41L5/HOXD8/WT1/TBX3/PCSK6/LHX1/RIPPLY1/GPC3",9
"GO:0045620","negative regulation of lymphocyte differentiation","9/1430","58/18903",0.0292207325625082,0.138699760980824,0.109395896888978,"RUNX3/HLX/CD74/SFRP1/LAG3/ERBB2/FOXJ1/JAK3/LILRB4",9
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","9/1430","58/18903",0.0292207325625082,0.138699760980824,0.109395896888978,"FOXC1/VEGFA/ITGA5/FGF9/FLT1/PGF/VAV1/AXL/CADM4",9
"GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","9/1430","58/18903",0.0292207325625082,0.138699760980824,0.109395896888978,"PTPRC/CAV1/SFRP1/GPRC5A/LRRK1/CD300A/CADM4/CBLC/LILRB4",9
"GO:0035307","positive regulation of protein dephosphorylation","8/1430","49/18903",0.0294694685706023,0.139762374149186,0.110234005907889,"PTPRC/MAGI2/CDCA2/LRRC43/CD300A/TGFB1/CD33/LILRB2",8
"GO:0061041","regulation of wound healing","17/1430","137/18903",0.0296242470611117,0.140377966680816,0.110719538807439,"AJAP1/CLDN19/CXCR4/KNG1/PDGFRA/F11/OCLN/SERPINE1/CAV1/PLAT/ALOX5/MYOZ1/CLEC7A/TSPAN8/ABAT/EMILIN2/CADM4",17
"GO:0060759","regulation of response to cytokine stimulus","21/1430","179/18903",0.0297045581271789,0.140639946651007,0.110926168823261,"PADI2/LAPTM5/PTPRC/PXDN/CXCR4/TLR2/CD74/TREM2/CAV1/CASP1/CARD16/PYCARD/NLRC5/NOL3/CCL5/CD300LF/PALM3/AXL/NLRP2/SAMHD1/BIRC7",21
"GO:0001704","formation of primary germ layer","16/1430","127/18903",0.0301704013655197,0.142725299389075,0.11257093757771,"WLS/EPB41L5/ITGA4/EOMES/COL8A1/FOXC1/POU5F1/GJA1/DUSP4/CRB2/ITGA5/COL4A2/LHX1/EYA2/BMP7/ITGB2",16
"GO:0009150","purine ribonucleotide metabolic process","45/1430","447/18903",0.0302934881450661,0.143187050778193,0.112935132202092,"ACOT11/MAGI3/ATP1B1/PFKFB2/ATP6V1B1/HK2/SUCLG1/PDK1/PDHB/SUCLG2/ATP6V1A/PPARGC1A/ACOT12/HK3/TREM2/ENPP3/ENPP1/CARD11/AK3/FBP1/ALDOB/SLC25A25/PFKP/HACD1/OGDHL/DDIT4/PANK1/LDHA/DLG2/ACAT1/ENO2/PTHLH/NUDT4/P2RX7/PNP/ACSM3/ADCY7/ALDOC/SLC4A1/ACSF2/ATP5F1A/TGFB1/ADA/NUDT10/ACSL4",45
"GO:0048145","regulation of fibroblast proliferation","12/1430","87/18903",0.0304516009403615,0.143813443096497,0.113429183157773,"PDGFRA/CCNA2/CD74/CAV1/SFRP1/MYC/CD248/PDGFD/DACH1/NGFR/CD300A/E2F1",12
"GO:0021782","glial cell development","15/1430","117/18903",0.0305783695974516,0.144290879208797,0.113805748707295,"C1QA/PHGDH/KCNJ10/MAL/TLR2/TREM2/NTRK2/VIM/ANO1/CNTN1/WASF3/PALS1/FA2H/CNTNAP1/LGI4",15
"GO:0035456","response to interferon-beta","6/1430","32/18903",0.0306887302488878,0.14444779229376,0.113929509898675,"MNDA/PYHIN1/IFI16/AIM2/TLR3/XAF1",6
"GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","6/1430","32/18903",0.0306887302488878,0.14444779229376,0.113929509898675,"C3AR1/GPR65/GNA15/F2RL3/GPR4/P2RY10",6
"GO:0080111","DNA demethylation","6/1430","32/18903",0.0306887302488878,0.14444779229376,0.113929509898675,"EOMES/TOX/GATA3/APOBEC3C/APOBEC3G/APOBEC3H",6
"GO:0015748","organophosphate ester transport","18/1430","148/18903",0.0307445855887906,0.144589599170714,0.114041356453994,"SLC25A33/PRELID2/SLC17A3/SLC44A4/ABCB4/ABCB1/SLC25A25/SLC37A2/ANO4/P2RX7/SCARB1/TMEM30B/PITPNM3/SLC4A1/APOC1/SLC17A9/GJB1/SLC25A5",18
"GO:0032024","positive regulation of insulin secretion","10/1430","68/18903",0.0311286135694279,0.145768355536923,0.114971070456262,"NR0B2/PFKFB2/GPR27/CASR/OXCT1/ANO1/BAIAP3/ABAT/TRPM2/ACSL4",10
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","5/1430","24/18903",0.0312027280624409,0.145768355536923,0.114971070456262,"TLR2/CD300A/CD300LF/TLR8/BTK",5
"GO:0003091","renal water homeostasis","5/1430","24/18903",0.0312027280624409,0.145768355536923,0.114971070456262,"ATP6V1B1/TFAP2B/AQP3/AQP2/UMOD",5
"GO:0035458","cellular response to interferon-beta","5/1430","24/18903",0.0312027280624409,0.145768355536923,0.114971070456262,"MNDA/PYHIN1/IFI16/AIM2/TLR3",5
"GO:0036303","lymph vessel morphogenesis","5/1430","24/18903",0.0312027280624409,0.145768355536923,0.114971070456262,"PROX1/FOXC1/VEGFA/VASH1/CCBE1",5
"GO:0038095","Fc-epsilon receptor signaling pathway","5/1430","24/18903",0.0312027280624409,0.145768355536923,0.114971070456262,"VAV3/FCER1G/PRKCQ/VAV1/BTK",5
"GO:0050855","regulation of B cell receptor signaling pathway","5/1430","24/18903",0.0312027280624409,0.145768355536923,0.114971070456262,"PTPN22/FCGR2B/CMTM3/CD300A/NFAM1",5
"GO:2000353","positive regulation of endothelial cell apoptotic process","5/1430","24/18903",0.0312027280624409,0.145768355536923,0.114971070456262,"ITGA4/HLA-G/CD248/RGCC/CD40",5
"GO:0030879","mammary gland development","17/1430","138/18903",0.0314975471020819,0.147023434147592,0.115960981681122,"IRF6/HK2/ERBB4/EGF/SLC6A3/CDO1/CSF1R/VEGFA/CAV1/GATA3/NRG3/SLC29A2/CCND1/VDR/TBX3/HOXB9/APLN",17
"GO:0016311","dephosphorylation","37/1430","357/18903",0.0317482991271801,0.148070905472824,0.116787147957681,"DNAJC6/PTPN22/PTPRC/PLEK/INPP5D/PTPN13/PPM1K/NPNT/MAGI2/CDCA2/EPHX2/DUSP4/DUSP26/PTP4A3/FBP1/PLPPR1/PTPN3/PLPP4/PTPRE/PTPRO/NCKAP1L/PPM1H/LRRC43/CDKN3/SGPP1/PPP1R36/PDP2/CDK5RAP3/CD300A/TGFB1/CD33/LILRB2/DUSP15/EYA2/INPP5J/RGN/DUSP9",37
"GO:0030323","respiratory tube development","22/1430","191/18903",0.0318158421418687,0.148140043775727,0.116841679029703,"PROX1/HS6ST1/THRB/PDGFRA/LOX/FGF1/ADAMTS2/VEGFA/CCN2/TCF21/RDH10/GRHL2/ADAMTSL2/FGF9/ALDH1A2/CTSH/ESRP2/FOXJ1/CCBE1/ADA/SIM2/GPC3",22
"GO:0055001","muscle cell development","22/1430","191/18903",0.0318158421418687,0.148140043775727,0.116841679029703,"SYPL2/PROX1/SDC1/DNER/UCHL1/PDGFRA/ANK2/HOMER1/LOX/VEGFA/CAV2/MYORG/NEBL/MYOZ1/ADM/STAC3/TBX3/CNTNAP1/FHOD3/ALPK2/HAMP/XK",22
"GO:0051289","protein homotetramerization","9/1430","59/18903",0.0322516933260212,0.150045129546556,0.118344266814112,"CTH/GBP5/AQP2/SHMT2/ALDH1A2/KCNJ12/KCNJ2/SAMHD1/TRPM2",9
"GO:0061045","negative regulation of wound healing","11/1430","78/18903",0.0323038109676488,0.15015356524023,0.118429792700245,"AJAP1/CLDN19/KNG1/PDGFRA/F11/SERPINE1/PLAT/ALOX5/MYOZ1/TSPAN8/ABAT",11
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","31/1430","290/18903",0.0323284366442488,0.15015356524023,0.118429792700245,"PRDM16/TGFBR3/GDF7/INHBB/TNFAIP6/VEPH1/NPNT/SAP30/LOX/TFAP2B/DACT2/MAGI2/CAV2/CAV1/SFRP1/GDF6/CDKN2B/CRB2/ADAMTSL2/CDKN1C/CHST11/FGF9/PALS1/PCSK6/MIR140/SOST/FSTL3/TGFB1/BMP7/CHRDL1/GPC3",31
"GO:0002792","negative regulation of peptide secretion","7/1430","41/18903",0.0325251205054392,0.150693468458836,0.11885562758572,"INHBB/IRS1/HADH/CRHBP/CD74/SFRP1/SYTL4",7
"GO:0034122","negative regulation of toll-like receptor signaling pathway","7/1430","41/18903",0.0325251205054392,0.150693468458836,0.11885562758572,"RAB7B/TREM2/TYRO3/MIR140/CD300A/CD300LF/LILRA2",7
"GO:0070050","neuron cellular homeostasis","7/1430","41/18903",0.0325251205054392,0.150693468458836,0.11885562758572,"DISC1/ATP2B2/P2RY1/SCGN/CA2/CALB1/TYRO3",7
"GO:0097191","extrinsic apoptotic signaling pathway","25/1430","224/18903",0.032641981799543,0.15102472691492,0.11911689923932,"SORT1/NGF/PTPRC/MAL/SCG2/ITM2C/BMPR1B/TLR3/SERPINE1/CAV1/SFRP1/DEPTOR/SPI1/CD27/P2RX7/SGPP1/BCL2L10/BCL2A1/PYCARD/NOL3/TMC8/CD70/TGFB1/EYA2/HMOX1",25
"GO:0030326","embryonic limb morphogenesis","15/1430","118/18903",0.0326772362862175,0.15102472691492,0.11911689923932,"PBX1/CYP26B1/HOXD10/FRAS1/TFAP2A/DLX5/RDH10/GRHL2/CHST11/TBX3/FGF9/FREM2/ALDH1A2/BMP7/GPC3",15
"GO:0035113","embryonic appendage morphogenesis","15/1430","118/18903",0.0326772362862175,0.15102472691492,0.11911689923932,"PBX1/CYP26B1/HOXD10/FRAS1/TFAP2A/DLX5/RDH10/GRHL2/CHST11/TBX3/FGF9/FREM2/ALDH1A2/BMP7/GPC3",15
"GO:0009913","epidermal cell differentiation","26/1430","235/18903",0.0327414512067797,0.151197169911341,0.119252909252043,"KDF1/MCOLN3/IRF6/GRHL1/CYP26B1/CSTA/FOXC1/DSP/SLC44A4/HOXA7/EZH2/ESRP1/GRHL2/AQP3/KCNQ1/OVOL1/EXPH5/ST14/VDR/KRT7/SGPP1/JAG2/CDH3/FA2H/EVPL/OVOL2",26
"GO:0090102","cochlea development","8/1430","50/18903",0.0328409031349424,0.151531917584874,0.119516932936862,"KCNK3/MYO3B/GATA2/CCNA2/CALB1/GATA3/MYO3A/KCNQ1",8
"GO:0002312","B cell activation involved in immune response","12/1430","88/18903",0.032926410323935,0.151677398377471,0.119631677199388,"FCGR2B/PTPRC/GAPT/CD180/SPI1/SLC15A4/GPR183/BATF/TGFB1/ADA/CD40/LGALS1",12
"GO:0006112","energy reserve metabolic process","12/1430","88/18903",0.032926410323935,0.151677398377471,0.119631677199388,"ACADM/IRS1/PPP1R3G/MRAP2/ENPP1/MYC/PPP1R3C/GABARAPL1/PPP1R1A/PYGL/GCGR/PHKA2",12
"GO:0110148","biomineralization","21/1430","181/18903",0.0330079317271813,0.151874175158622,0.119786879863824,"WLS/FBLN7/PTH1R/ENAM/BMPR1B/LOX/TFAP2A/ENPP1/COL1A2/ALOX5/NELL1/PTHLH/VDR/P2RX7/WDR72/CCL3/TGFB1/ADA/BMP7/GPM6B/GPC3",21
"GO:0090263","positive regulation of canonical Wnt signaling pathway","14/1430","108/18903",0.033023174740896,0.151874175158622,0.119786879863824,"WLS/LYPD6/EGF/DLX5/CAV1/SFRP1/WNK1/FGF9/GPC5/LRRK1/GPRC5B/CDH3/TGFB1/GPC3",14
"GO:0007586","digestion","17/1430","139/18903",0.0334569672463625,0.153412378254316,0.121000098300979,"SLC2A5/PTGER3/TACR1/SLC9A4/PPARGC1A/HRH2/CYP39A1/SLC26A7/CEL/KCNQ1/WNK1/VDR/SCARB1/WNK4/HAMP/SLC5A1/TYMP",17
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","17/1430","139/18903",0.0334569672463625,0.153412378254316,0.121000098300979,"RGS5/RGS18/RGS1/PLEK/GPR27/MRAP2/ADM/HOMER2/CCL5/PRKCA/GNG7/C3/RASGRP4/KLK6/ADA/SYP/APLN",17
"GO:0072175","epithelial tube formation","17/1430","139/18903",0.0334569672463625,0.153412378254316,0.121000098300979,"VANGL2/PROX1/GDF7/SHROOM3/EGF/IRX2/IRX1/COBL/SFRP1/GRHL2/GATA3/ADM/ST14/IRX3/TGFB1/OVOL2/BMP7",17
"GO:0031099","regeneration","22/1430","192/18903",0.0334668284234504,0.153412378254316,0.121000098300979,"NR0B2/TGFBR3/ERBB4/ANXA3/CCNA2/EZH2/ANGPT2/PTPN3/CXCL12/MYOZ1/ADM/CCND1/NNMT/LCP1/PGF/MAPK8IP3/TYMS/HAMP/AXL/KLK6/HMOX1/RGN",22
"GO:0051701","biological process involved in interaction with host","23/1430","203/18903",0.033807060122641,0.154845703251216,0.122130596814173,"TNFRSF4/TNFRSF14/NECTIN4/AVPR1B/INHBB/CXCR4/CCR5/CD86/CD74/HAVCR1/CAV2/CAV1/TMPRSS4/CD4/ITGA5/SELPLG/SCARB1/TYRO3/LGALS9/AXL/SIGLEC1/TMPRSS2/LGALS1",23
"GO:0030858","positive regulation of epithelial cell differentiation","10/1430","69/18903",0.0340311971180918,0.155060019879237,0.122299633585216,"KDF1/PROM1/FOXC1/SERPINE1/CDKN2B/VDR/LHX1/FOXJ1/OVOL2/BMP7",10
"GO:0034394","protein localization to cell surface","10/1430","69/18903",0.0340311971180918,0.155060019879237,0.122299633585216,"CD247/ERBB4/GPD1L/EGF/ANK2/RIC3/FBLN5/NEDD4L/TYROBP/GPM6B",10
"GO:0046847","filopodium assembly","10/1430","69/18903",0.0340311971180918,0.155060019879237,0.122299633585216,"MYO3B/NLGN1/MYO10/FGD2/MYO3A/CCR7/PALM/TRPM2/SH3BP1/TENM1",10
"GO:0030072","peptide hormone secretion","25/1430","225/18903",0.0341871678019413,0.155060019879237,0.122299633585216,"NR0B2/SLC16A1/PFKFB2/INHBB/IRS1/GPR27/ILDR1/CASR/HADH/OXCT1/CRHBP/TFAP2B/SLC16A10/SFRP1/ALOX5/SYT7/ANO1/BAIAP3/ABAT/CCL5/SNAP25/FAM3B/TRPM2/SYTL4/ACSL4",25
"GO:2000027","regulation of animal organ morphogenesis","16/1430","129/18903",0.0342306881638881,0.155060019879237,0.122299633585216,"AJAP1/TACSTD2/VANGL2/FGF1/VEGFA/PKHD1/MAGI2/SFRP1/GATA3/STOX1/WT1/NTN4/LHX1/NGFR/BMP7/GPC3",16
"GO:0031667","response to nutrient levels","47/1430","474/18903",0.0343194057675833,0.155060019879237,0.122299633585216,"SLC2A1/ACADM/VCAM1/SLC16A1/IFI16/NUAK2/PROX1/CYP26B1/INHBB/IGFBP2/CASR/PPARGC1A/CXCL10/OXCT1/JMY/STC2/BCKDHB/SLC22A3/NUPR2/SFRP1/SLC39A4/PLIN2/CDKN2B/AQP3/SLC25A25/ASS1/ADM/CAT/CCND1/ACAT1/GABARAPL1/VDR/SSTR1/SORD/ALDH1A2/SCNN1B/SLC12A3/HSD11B2/WNK4/GCGR/TYMS/HAMP/FOXA3/BMP7/HMOX1/CYBB/PCSK1N",47
"GO:0002361","CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"HLA-DRA/TOX/LGALS9",3
"GO:0002934","desmosome organization","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"GRHL1/DSP/PRKCA",3
"GO:0009155","purine deoxyribonucleotide catabolic process","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"PNP/SAMHD1/ADA",3
"GO:0014848","urinary tract smooth muscle contraction","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"TACR1/KCNMA1/TBX3",3
"GO:0015851","nucleobase transport","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"SLC29A2/SLC28A1/SLC25A5",3
"GO:0018401","peptidyl-proline hydroxylation to 4-hydroxy-L-proline","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"P4HA1/P4HA3/EGLN3",3
"GO:0035457","cellular response to interferon-alpha","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"PYHIN1/GATA3/AXL",3
"GO:0035747","natural killer cell chemotaxis","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"CCL5/CCL3/CCL4",3
"GO:0044351","macropinocytosis","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"DOCK2/CARMIL1/PYCARD",3
"GO:0048241","epinephrine transport","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"ADRA2C/SLC22A3/SLC29A4",3
"GO:0048703","embryonic viscerocranium morphogenesis","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"RDH10/CHST11/LHX1",3
"GO:0051660","establishment of centrosome localization","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"PARD3B/PKHD1/MISP",3
"GO:0060068","vagina development","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"TYRO3/LHX1/AXL",3
"GO:0070099","regulation of chemokine-mediated signaling pathway","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"PADI2/TREM2/CCL5",3
"GO:0071918","urea transmembrane transport","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"AQP7/AQP3/UMOD",3
"GO:0097113","AMPA glutamate receptor clustering","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"NLGN1/ZDHHC2/CHRDL1",3
"GO:0097688","glutamate receptor clustering","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"NLGN1/ZDHHC2/CHRDL1",3
"GO:0098903","regulation of membrane repolarization during action potential","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"NOS1AP/CAV1/KCNE3",3
"GO:0150172","regulation of phosphatidylcholine metabolic process","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"LPCAT1/SCARB1/APOC1",3
"GO:1902224","ketone body metabolic process","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"OXCT1/TYRP1/ACAT1",3
"GO:1904181","positive regulation of membrane depolarization","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"ANK3/DCN/P2RX7",3
"GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"EPCAM/VEGFA/RGCC",3
"GO:2000510","positive regulation of dendritic cell chemotaxis","3/1430","10/18903",0.0346539830904487,0.155060019879237,0.122299633585216,"SPI1/LGALS9/CCR7",3
"GO:0097553","calcium ion transmembrane import into cytosol","21/1430","182/18903",0.0347589990449564,0.155322205771605,0.1225064260169,"MCOLN3/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/ANK2/CCN2/CAV1/TRPV6/ITPR2/NOS1/P2RX7/JPH4/CORO1A/NOL3/TRPV2/CCL3/CCR7/F2RL3/TRPM2",21
"GO:0002371","dendritic cell cytokine production","4/1430","17/18903",0.0350442272096788,0.155322205771605,0.1225064260169,"TLR3/CLEC7A/SCIMP/JAK3",4
